id_bod|id_schuze|id_tisk|id_typ|bod|uplny_naz|uplny_kon|poznamka|id_bod_stav|pozvanka|rj|pozn2|druh_bodu|id_sd|zkratka
3670|89|2674|1|64|Vládní návrh zákona o matrikách, jménu a pøíjmení a o zmìnì nìkterıch souvisejících zákonù|/snìmovní tisk 498/||1|1||||||
3671|89|2630|1|46|Návrh poslancù Jaroslava Štraita a dalších na vydání zákona o podnikovıch radách a delegátech zamìstnancù a o zmìnì a doplnìní nìkterıch souvisejících zákonù |/snìmovní tisk 453/|zamítnuto|0||||||podnikové rady|
3671|89|2630|1|56|Návrh poslancù Jaroslava Štraita a dalších na vydání zákona o podnikovıch radách a delegátech zamìstnancù a o zmìnì a doplnìní nìkterıch souvisejících zákonù|/snìmovní tisk 453/||1|1||||||
3672|89|2634|1|61|Vládní návrh zákona o informaèních systémech veøejné správy |/snìmovní tisk 457/||0||||||inf.systémy veø.spr.|
3672|89|2634|1|71|Vládní návrh zákona o informaèních systémech veøejné správy|/snìmovní tisk 457/||1|1||||||
3673|89|2647|1|51|Vládní návrh zákona, kterım se mìní zákon è. 124/1992 Sb., o Vojenské policii, ve znìní zákona è. 39/1995 Sb. |/snìmovní tisk 469/||0||||||Vojenská policie|
3673|89|2647|1|61|Vládní návrh zákona, kterım se mìní zákon è. 124/1992 Sb., o Vojenské policii, ve znìní zákona è. 39/1995 Sb.|/snìmovní tisk 469/||1|1||||||
3674|89|2678|1|52|Vládní návrh ústavního zákona, kterım se mìní ústavní zákon Èeské národní rady è. 1/1993 Sb., Ústava Èeské republiky, ve znìní ústavního zákona è. 347/1997 Sb., a ústavní zákon è. 110/1998 Sb., o bezpeènosti Èeské republiky |/snìmovní tisk 502/||0||||||úz Ústava -vl.|
3674|89|2678|1|62|Vládní návrh ústavního zákona, kterım se mìní ústavní zákon Èeské národní rady è. 1/1993 Sb., Ústava Èeské republiky, ve znìní ústavního zákona è. 347/1997 Sb., a ústavní zákon è. 110/1998 Sb., o bezpeènosti Èeské republiky|/snìmovní tisk 502/||1|1||||||
3675|89|||121|Informace ministra financí o souèasném stavu na úseku spoøitelního a úvìrového drustevnictví, Úøadu pro dohled nad drustevními zálonami a moné pomoci vlády pøi øešení aktuální situace na úseku vkladù a stability sektoru|Není sn.tiskem||0||||||spoø.úvìr.drust.|
3675|89|||137|Informace ministra financí o souèasném stavu na úseku spoøitelního a úvìrového drustevnictví, Úøadu pro dohled nad drustevními zálonami a moné pomoci vlády pøi øešení aktuální situace na úseku vkladù a stability sektoru|Není sn.tisk||1|1||||||
3676|89|2298|5|116|Návrh poslance Jaroslava Palase na vydání zákona, kterım se mìní zákon è. 587/1992 Sb., o spotøebních daních, ve znìní pozdìjších pøedpisù|/snìmovní tisk 255/||1|1||||||
3676|89|2493|1|116|Dodatek ke Zprávì o stavu vysílání a èinnosti Rady Èeské republiky pro rozhlasové a televizní vysílání za období 1. 1. 1998 a 31. 12. 1998  |/snìmovní tisk 341/||0||||||èin.RTV-dod.k ST 145|
3676|89|2493|1|133| |/snìmovní tisk 341/||1|1||||||
3677|89|2651|1|122|Zpráva vlády o plnìní státního rozpoètu Èeské republiky za 1.-3. ètvrtletí 1999 |/snìmovní tisk 473/||0||||||plnìní SR 1.-3. ètvt.99|
3677|89|2651|1|138|Zpráva vlády o plnìní státního rozpoètu Èeské republiky za 1.-3. ètvrtletí 1999|/snìmovní tisk 473/||1|1||||||
3680|89|2694|1|78|Vládní návrh, kterım se pøedkládá Parlamentu Èeské republiky k vyslovení souhlasu Úmluva o posuzování vlivù na ivotní prostøedí pøesahujících hranice státù, sjednaná 25. února 1991 v Espoo, Finsko|/snìmovní tisk 516/||0||||||Ú posuz. vlivù na iv. prostø.|
3680|89|2694|1|88|Vládní návrh, kterım se pøedkládá Parlamentu Èeské republiky k vyslovení souhlasu Úmluva o posuzování vlivù na ivotní prostøedí pøesahujících hranice státù, sjednaná 25. února 1991 v Espoo, Finsko|/snìmovní tisk 516/||1|1||||||
3681|89|2697|1|79|Vládní návrh, kterım se pøedkládá Parlamentu Èeské republiky k vyslovení souhlasu s ratifikací Evropská úmluva o státním obèanství ze dne 6. listopadu 1997 |/snìmovní tisk 519/||0||||||EÚ o st. obèanství|
3681|89|2697|1|89|Vládní návrh, kterım se pøedkládá Parlamentu Èeské republiky k vyslovení souhlasu s ratifikací Evropská úmluva o státním obèanství ze dne 6. listopadu 1997|/snìmovní tisk 519/||1|1||||||
3682|89|2696|1|31|Vládní návrh zákona, kterım se mìní zákon è. 293/1993 Sb., o vıkonu vazby |/snìmovní tisk 518/||0||||||o vıkonu vazby - EU|
3682|89|2696|1|39|Vládní návrh zákona, kterım se mìní zákon è. 293/1993 Sb., o vıkonu vazby|/snìmovní tisk 518/||1|1||||||
3683|89|2698|1|33|Vládní návrh zákona o spolcích a o zmìnì nìkterıch dalších zákonù (zákon o spolcích) |/snìmovní tisk 520/||0||||||o spolcích - EU|
3683|89|2698|1|43|Vládní návrh zákona o spolcích a o zmìnì nìkterıch dalších zákonù (zákon o spolcích)|/snìmovní tisk 520/||1|1||||||
3692|89|2699|1|34|Vládní návrh zákona o auditorech a o zmìnì zákona è. 165/1998 Sb. |/snìmovní tisk 522/||0||||||o auditorech - EU|
3692|89|2699|1|44|Vládní návrh zákona o auditorech a o zmìnì zákona è. 165/1998 Sb.|/snìmovní tisk 522/||1|1||||||
3693|89|2583|3|13|Vládní návrh zákona, kterım se mìní zákon è. 79/1997 Sb., o léèivech a o zmìnách a doplnìní nìkterıch souvisejících zákonù, zákon è. 20/1966 Sb., o péèi o zdraví lidu, ve znìní pozdìjších pøedpisù a zákon è. 455/1991 Sb., o ivnostenském podnikání (ivnostenskı zákon), ve znìní pozdìjších pøedpisù |/snìmovní tisk 407/||0||||||o léèivech|
3693|89|2611|3|13|Vládní návrh zákona o hospodáøskıch opatøeních pro krizové stavy a o zmìnì nìkterıch souvisejících zákonù|/snìmovní tisk 436/||1|1||||||
3694|89|2583|5|98|Vládní návrh zákona, kterım se mìní zákon è. 79/1997 Sb., o léèivech a o zmìnách a doplnìní nìkterıch souvisejících zákonù, zákon è. 20/1966 Sb., o péèi o zdraví lidu, ve znìní pozdìjších pøedpisù a zákon è. 455/1991 Sb., o ivnostenském podnikání (ivnostenskı zákon), ve znìní pozdìjších pøedpisù |/snìmovní tisk 407/||0||||||o léèivech|
3697|89|2602|5|108|Vládní návrh zákona, kterım se mìní zákon è. 167/1998 Sb., o návykovıch látkách a o zmìnì nìkterıch dalších zákonù, a zákon è. 368/1992 Sb., o správních poplatcích, ve znìní pozdìjších pøedpisù  |/snìmovní tisk 431/||0||||||o návyk. látkách|
3697|89|2602|5|125|Vládní návrh zákona, kterım se mìní zákon è. 167/1998 Sb., o návykovıch látkách a o zmìnì nìkterıch dalších zákonù, a zákon è. 368/1992 Sb., o správních poplatcích, ve znìní pozdìjších pøedpisù|/snìmovní tisk 431/||1|1||||||
3698|89|2550|5|107|Vládní návrh zákona o zdravotnickıch prostøedcích a o zmìnì nìkterıch souvisejících zákonù |/snìmovní tisk 386/||0||||||zdravotní prostøedky|
3698|89|2550|5|124|Vládní návrh zákona o zdravotnickıch prostøedcích a o zmìnì nìkterıch souvisejících zákonù|/snìmovní tisk 386/||1|1||||||
3701|89|2602|3|23|Vládní návrh zákona, kterım se mìní zákon è. 167/1998 Sb., o návykovıch látkách a o zmìnì nìkterıch dalších zákonù, a zákon è. 368/1992 Sb., o správních poplatcích, ve znìní pozdìjších pøedpisù  |/snìmovní tisk 431/||0||||||o návyk. látkách|
3701|89|2602|3|29|Vládní návrh zákona, kterım se mìní zákon è. 167/1998 Sb., o návykovıch látkách a o zmìnì nìkterıch dalších zákonù, a zákon è. 368/1992 Sb., o správních poplatcích, ve znìní pozdìjších pøedpisù|/snìmovní tisk 431/||1|1||||||
3702|89|2460|3|4|Vládní návrh zákona, kterım se mìní zákon è. 111/1994 Sb., o silnièní dopravì, ve znìní pozdìjších pøedpisù|/snìmovní tisk 306/||1|1||||||
3702|89|2460|3|5|Vládní návrh zákona, kterım se mìní zákon è. 111/1994 Sb., o silnièní dopravì, ve znìní pozdìjších pøedpisù|/snìmovní tisk 306/||0||||||silnièní doprava - EU|
3703|89|2249|13|1|bliky|/snìmovní tisk 229/6/||1|1||||||
3703|89|2249|13|2|Zákon, kterım se mìní a doplòuje zákon è. 125/1997 Sb., o odpadech, ve znìní zákona è. 167/1998 Sb.  |/snìmovní tisk 229/4/||0||||||odpady|
3704|89|||113|Návrh na zmìny ve sloení Rady Èeské republiky pro rozhlasové a televizní vysílání - pøerušeno do St 8.3.|Není sn.tiskem||0||||||zmìny v Radì RTV|
3704|89|||131|Návrh na zmìny ve sloení Rady Èeské republiky pro rozhlasové a televizní vysílání|Není sn.tisk||1|1||||||
3704|89|2635|5|113|Vládní návrh zákona, kterım se mìní zákon è. 328/1991 Sb., o konkursu a vyrovnání, ve znìní pozdìjších pøedpisù|/snìmovní tisk 458/||1|1||||||
3705|89|2700|1|59|Vládní návrh zákona, kterım se mìní zákon è. 549/1991 Sb., o soudních poplatcích, ve znìní pozdìjších pøedpisù |/snìmovní tisk 521/||0||||||o soud. poplatcích|
3705|89|2700|1|69|Vládní návrh, kterım se mìní zákon è. 549/1991 Sb., o soudních poplatcích, ve znìní pozdìjších pøedpisù|/snìmovní tisk 521/||1|1||||||
3706|89|2702|1|56|Vládní návrh zákona, kterım se mìní zákon è. 273/1993 Sb., o nìkterıch podmínkách vıroby, šíøení a archivování audiovizuálních dìl, o zmìnì a doplnìní nìkterıch zákonù a nìkterıch dalších pøedpisù, ve znìní pozdìjších pøedpisù  |/snìmovní tisk 524/||0||||||audiovizuální díla|
3706|89|2702|1|66|Vládní návrh zákona, kterım se mìní zákon è. 273/1993 Sb., o nìkterıch podmínkách vıroby, šíøení a archivování audiovizuálních dìl, o zmìnì a doplnìní nìkterıch zákonù a nìkterıch dalších pøedpisù, ve znìní pozdìjších pøedpisù|/snìmovní tisk 524/||1|1||||||
3707|89|2703|1|58|Vládní návrh zákona o zmírnìní nìkterıch majetkovıch køivd zpùsobenıch holocaustem a o zmìnì zákona è. 243/1992 Sb., kterım se upravují nìkteré otázky související se zákonem è. 229/1991 Sb., o úpravì vlastnickıch vztahù k pùdì a jinému zemìdìlskému majetku, ve znìní zákona è. 93/1992 Sb., ve znìní pozdìjších pøedpisù |/snìmovní tisk 525/||0||||||majet.køivdy-holocaust|
3708|89|2704|1|57|Vládní návrh zákona o zrušení Fondu dìtí a mládee |/snìmovní tisk 526/||0||||||zrušení FDM|
3708|89|2704|1|67|Vládní návrh zákona o zrušení Fondu dìtí a mládee|/snìmovní tisk 526/||1|1||||||
3709|89|||114|Návrh na volbu èlena Rady Èeské tiskové kanceláøe|Není sn.tiskem||0||||||volba èlena Rady ÈTK|
3709|89|||132|Návrh na volbu èlena Rady Èeské tiskové kanceláøe|Není sn.tisk||1|1||||||
3709|89|2213|5|114|Návrh poslancù Cyrila Svobody, Václava Krásy a Pavla Nìmce na vydání zákona, kterım se mìní a doplòuje zákon è. 424/1991 Sb., o sdruování v politickıch stranách a v politickıch hnutích, ve znìní pozdìjších pøedpisù|/snìmovní tisk 217/||1|1||||||
3710|89|2669|1|35|Vládní návrh zákona o posuzování vlivù na ivotní prostøedí a o zmìnì nìkterıch souvisejících zákonù (zákon o posuzování vlivù na ivotní prostøedí)|/snìmovní tisk 495/||1|1||||||
3710|89|2709|1|35|Vládní návrh zákona o finanèní kontrole ve veøejné správì |/snìmovní tisk 530/||0||||||o finanè. kontrole - EU|
3710|89|2709|1|45|Vládní návrh zákona o finanèní kontrole ve veøejné správì|/snìmovní tisk 530/||1|1||||||
3711|89|2710|1|36|Vládní návrh zákona, kterım se mìní zákon è. 591/1992 Sb., o cennıch papírech, ve znìní pozdìjších pøedpisù, a nìkteré další zákony |/snìmovní tisk 531/||0||||||o cennıch papírech - EU|
3711|89|2710|1|46|Vládní návrh zákona, kterım se mìní zákon è. 591/1992 Sb., o cennıch papírech, ve znìní pozdìjších pøedpisù, a nìkteré další zákony|/snìmovní tisk 531/||1|1||||||
3712|89|2711|1|37|Vládní návrh zákona, kterım se mìní zákon è. 530/1990 Sb., o dluhopisech, ve znìní pozdìjších pøedpisù |/snìmovní tisk 532/||0||||||o dluhopisech - EU|
3712|89|2711|1|47|Vládní návrh zákona, kterım se mìní zákon è. 530/1990 Sb., o dluhopisech, ve znìní pozdìjších pøedpisù|/snìmovní tisk 532/||1|1||||||
3713|89|2712|1|38|Vládní návrh zákona, kterım se mìní zákon è. 214/1992 Sb., o burze cennıch papírù, ve znìní pozdìjších pøedpisù|/snìmovní tisk 533/||0||||||o burze cen. papírù - EU|
3713|89|2712|1|48|Vládní návrh zákona, kterım se mìní zákon è. 214/1992 Sb., o burze cennıch papírù, ve znìní pozdìjších pøedpisù|/snìmovní tisk 533/||1|1||||||
3714|89|2715|1|39|Vládní návrh zákona, kterım se mìní zákon è. 13/1993 Sb., celní zákon, ve znìní pozdìjších pøedpisù, a zákon è. 141/1961 Sb., o trestním øízení soudním (trestní øád), ve znìní pozdìjších pøedpisù |/snìmovní tisk 536/||0||||||celní zákon - EU|
3714|89|2715|1|49|Vládní návrh zákona, kterım se mìní zákon è. 13/1993 Sb., celní zákon, ve znìní pozdìjších pøedpisù, a zákon è. 141/1961 Sb., o trestním øízení soudním (trestní øád), ve znìní pozdìjších pøedpisù|/snìmovní tisk 536/||1|1||||||
3715|89|2716|1|40|Vládní návrh zákona, kterım se mìní zákon è. 6/1993 Sb., o Èeské národní bance, ve znìní pozdìjších pøedpisù |/snìmovní tisk 537/||0||||||o ÈNB - EU|
3715|89|2716|1|50|Vládní návrh zákona, kterım se mìní zákon è. 6/1993 Sb., o Èeské národní bance, ve znìní pozdìjších pøedpisù|/snìmovní tisk 537/||1|1||||||
3715|89|2718|1|40|Vládní návrh zákona o soudech|/snìmovní tisk 539/||1|1||||||
3716|89|2714|1|29|Vládní návrh zákona o podmínkách podnikání a o vıkonu státní správy v energetickıch odvìtvích a o zmìnì nìkterıch zákonù (energetickı zákon)|/snìmovní tisk 535/||0||||||energetickı zákon - EU|
3716|89|2714|1|37|Vládní návrh zákona o podmínkách podnikání a o vıkonu státní správy v energetickıch odvìtvích a o zmìnì nìkterıch zákonù (energetickı zákon)|/snìmovní tisk 535/||1|1||||||
3717|89|2728|1|30|Vládní návrh zákona o ochranì prùmyslovıch vzorù a o zmìnì zákona è. 527/1990 Sb., o vynálezech, prùmyslovıch vzorech a zlepšovacích návrzích|/snìmovní tisk 549/||0||||||o ochranì prùmsl. vzorù-EU|
3717|89|2728|1|38|Vládní návrh zákona o ochranì prùmyslovıch vzorù a o zmìnì zákona è. 527/1990 Sb., o vynálezech, prùmyslovıch vzorech a zlepšovacích návrzích|/snìmovní tisk 549/||1|1||||||
3720|89|2720|1|32|Vládní návrh ústavního zákona, kterım se mìní ústavní zákon Èeské národní rady è. 1/1993 Sb., Ústava Èeské republiky, ve znìní ústavního zákona è. 347/1997 Sb. |/snìmovní tisk 541/||0||||||Ústava ÈR - EU|
3720|89|2720|1|42|Vládní návrh ústavního zákona, kterım se mìní ústavní zákon Èeské národní rady è. 1/1993 Sb., Ústava Èeské republiky, ve znìní ústavního zákona è. 347/1997 Sb.|/snìmovní tisk 541/||1|1||||||
3721|89|2708|1|60|Vládní návrh zákona, kterım se mìní zákon è. 19/1997 Sb., o nìkterıch opatøeních souvisejících se zákazem chemickıch zbraní a o zmìnì a doplnìní zákona è. 50/1976 Sb., o územním plánování a stavebním øádu (stavební zákon), ve znìní pozdìjších pøedpisù, zákona è. 455/1991 Sb., o ivnostenském podnikání (ivnostenskı zákon), ve znìní pozdìjších pøedpisù a zákona è. 140/1961 Sb., trestní zákon, ve znìní pozdìjších pøedpisù |/snìmovní tisk 529/||0||||||zákaz chem.zbr.-souvis.z.|
3722|89|2713|1|62|Vládní návrh zákona o opatøeních ve vztahu k afghánskému hnutí Talibán|/snìmovní tisk 534/||0||||||opatøení - Talibán|
3722|89|2713|1|72|Vládní návrh zákona o opatøeních ve vztahu k afghánskému hnutí Talibán|/snìmovní tisk 534/||1|1||||||
3723|89|2721|1|63|Vládní návrh zákona o Probaèní a mediaèní slubì a o zmìnì zákona è. 2/1969 Sb., o zøízení ministerstev a jinıch ústøedních orgánù státní správy Èeské republiky, ve znìní pozdìjších pøedpisù, zákona è. 65/1965 Sb., zákoník práce, ve znìní pozdìjších pøedpisù, a zákona è. 359/1999 Sb., o sociálnì-právní ochranì dìtí (zákon o Probaèní a mediaèní slubì) |/snìmovní tisk 542/||0||||||Probaèní a mediaèní slu.|
3724|89|2717|1|41|Vládní návrh dopracovaného zákona o ochranì veøejného zdraví a o zmìnì nìkterıch souvisejících zákonù|/snìmovní tisk 538/||0||||||o ochranì veøej. zdraví-EU|
3724|89|2717|1|51|Vládní návrh dopracovaného zákona o ochranì veøejného zdraví a o zmìnì nìkterıch souvisejících zákonù|/snìmovní tisk 538/||1|1||||||
3724|89|2719|1|41|Vládní návrh zákona o soudcích a pøísedících, o øízení ve vìcech soudcù a o zmìnì zákona è. 65/1965 Sb., zákoník práce, ve znìní pozdìjších pøedpisù|/snìmovní tisk 540/||1|1||||||
3725|89|2722|1|67|Vládní návrh zákona, kterım se mìní zákon è. 133/1985 Sb., o poární ochranì, ve znìní pozdìjších pøedpisù  |/snìmovní tisk 543/||0||||||o poární ochranì|
3725|89|2722|1|77|Vládní návrh zákona, kterım se mìní zákon è. 133/1985 Sb., o poární ochranì, ve znìní pozdìjších pøedpisù|/snìmovní tisk 543/||1|1||||||
3726|89|2723|1|66|Vládní návrh zákona o Záchranném sboru Èeské republiky a o zmìnì nìkterıch zákonù|/snìmovní tisk 544/||0||||||o Záchrann. sboru ÈR|
